Command line: test_speed_GP.py
Total duration: 367.663s
File: <frozen importlib._bootstrap>
File duration: 16.5991s (4.51%)
Line #|      Hits|         Time| Time per hit|      %|Source code
(call)|         2|    0.0553873|    0.0276936|  0.02%|# /opt/anaconda3/lib/python3.7/site-packages/matplotlib/axes/_base.py:2727 grid
   390|         0|            0|            0|  0.00%|
   391|         2|   4.3869e-05|  2.19345e-05|  0.00%|    ax2.set_xlabel('SPARSITY', fontsize=fontsize)
(call)|         2|   0.00157404|   0.00078702|  0.00%|# /opt/anaconda3/lib/python3.7/site-packages/matplotlib/axes/_axes.py:224 set_xlabel
   392|         2|   4.1008e-05|   2.0504e-05|  0.00%|    ax2.set_ylabel('MSE', fontsize=fontsize)
(call)|         2|   0.00147581|  0.000737906|  0.00%|# /opt/anaconda3/lib/python3.7/site-packages/matplotlib/axes/_axes.py:257 set_ylabel
   393|         2|  5.43594e-05|  2.71797e-05|  0.00%|    ax2.tick_params(axis='both', which='major', labelsize=labelsize)
(call)|         2|     0.057817|    0.0289085|  0.02%|# /opt/anaconda3/lib/python3.7/site-packages/matplotlib/axes/_base.py:2884 tick_params
   394|         2|  8.32081e-05|   4.1604e-05|  0.00%|    ax2.scatter(sparsity, mse, c=colors)
(call)|         2|    0.0583959|    0.0291979|  0.02%|# /opt/anaconda3/lib/python3.7/site-packages/matplotlib/__init__.py:1562 inner
   395|         2|  6.53267e-05|  3.26633e-05|  0.00%|    ax2.plot(sparsity, mse, '--')
(call)|         2|    0.0253983|    0.0126991|  0.01%|# /opt/anaconda3/lib/python3.7/site-packages/matplotlib/axes/_axes.py:1414 plot
   396|         2|  5.48363e-05|  2.74181e-05|  0.00%|    ax2.grid()
(call)|         2|     0.055856|     0.027928|  0.02%|# /opt/anaconda3/lib/python3.7/site-packages/matplotlib/axes/_base.py:2727 grid
   397|         0|            0|            0|  0.00%|
   398|         2|  4.69685e-05|  2.34842e-05|  0.00%|    ax3.set_xlabel('SPARSITY', fontsize=fontsize)
(call)|         2|   0.00172162|   0.00086081|  0.00%|# /opt/anaconda3/lib/python3.7/site-packages/matplotlib/axes/_axes.py:224 set_xlabel
   399|         2|  5.76973e-05|  2.88486e-05|  0.00%|    ax3.set_ylabel('KL', fontsize=fontsize)
(call)|         2|   0.00160003|  0.000800014|  0.00%|# /opt/anaconda3/lib/python3.7/site-packages/matplotlib/axes/_axes.py:257 set_ylabel
   400|         2|  5.62668e-05|  2.81334e-05|  0.00%|    ax3.tick_params(axis='both', which='major', labelsize=labelsize)
(call)|         2|    0.0588014|    0.0294007|  0.02%|# /opt/anaconda3/lib/python3.7/site-packages/matplotlib/axes/_base.py:2884 tick_params
   401|         2|  8.08239e-05|  4.04119e-05|  0.00%|    ax3.scatter(sparsity, kl, c=colors)
(call)|         2|    0.0622461|     0.031123|  0.02%|# /opt/anaconda3/lib/python3.7/site-packages/matplotlib/__init__.py:1562 inner
   402|         2|   6.8903e-05|  3.44515e-05|  0.00%|    ax3.plot(sparsity, kl, '--')
(call)|         2|     0.027009|    0.0135045|  0.01%|# /opt/anaconda3/lib/python3.7/site-packages/matplotlib/axes/_axes.py:1414 plot
   403|         2|  5.93662e-05|  2.96831e-05|  0.00%|    ax3.grid()
(call)|         2|    0.0594108|    0.0297054|  0.02%|# /opt/anaconda3/lib/python3.7/site-packages/matplotlib/axes/_base.py:2727 grid
   404|         0|            0|            0|  0.00%|
   405|         2|  0.000138521|  6.92606e-05|  0.00%|    ax4.scatter(kl, sparsity, mse, c=colors)
(call)|         2|     0.199203|    0.0996015|  0.05%|# /opt/anaconda3/lib/python3.7/site-packages/mpl_toolkits/mplot3d/axes3d.py:2186 scatter
   406|         2|   7.7486e-05|   3.8743e-05|  0.00%|    ax4.plot(kl, sparsity, mse, '--')
(call)|         2|    0.0667441|     0.033372|  0.02%|# /opt/anaconda3/lib/python3.7/site-packages/mpl_toolkits/mplot3d/axes3d.py:1389 plot
   407|         2|  4.48227e-05|  2.24113e-05|  0.00%|    ax4.set_xlabel('KL', fontsize=fontsize)
(call)|         2|   0.00304675|   0.00152338|  0.00%|# /opt/anaconda3/lib/python3.7/site-packages/matplotlib/axes/_axes.py:224 set_xlabel
   408|         2|  4.02927e-05|  2.01464e-05|  0.00%|    ax4.set_ylabel('SPARSITY', fontsize=fontsize)
(call)|         2|    0.0027554|    0.0013777|  0.00%|# /opt/anaconda3/lib/python3.7/site-packages/matplotlib/axes/_axes.py:257 set_ylabel
   409|         2|  4.76837e-05|  2.38419e-05|  0.00%|    ax4.set_zlabel('MSE', fontsize=fontsize)
(call)|         2|    0.0147946|   0.00739729|  0.00%|# /opt/anaconda3/lib/python3.7/site-packages/mpl_toolkits/mplot3d/axes3d.py:1204 set_zlabel
   410|         0|            0|            0|  0.00%|
   411|         2|  6.79493e-05|  3.39746e-05|  0.00%|    fig.tight_layout()  # otherwise the right y-label is slightly clipped
(call)|         2|      4.20037|      2.10019|  1.14%|# /opt/anaconda3/lib/python3.7/site-packages/matplotlib/cbook/deprecation.py:347 wrapper
   412|         2|  1.78814e-05|   8.9407e-06|  0.00%|    if neptune_name is not None:
   413|         2|  9.60827e-05|  4.80413e-05|  0.00%|        log_img_and_chart(name=neptune_name, fig=fig, experiment=experiment)
(call)|         2|      41.3281|       20.664| 11.24%|# /home/jupyter/REPOS/spacetx-research/src/MODULES/utilities_neptune.py:20 log_img_and_chart
   414|         2|  5.14984e-05|  2.57492e-05|  0.00%|    plt.close()
(call)|         2|  0.000114679|  5.73397e-05|  0.00%|# /opt/anaconda3/lib/python3.7/site-packages/matplotlib/pyplot.py:658 close
   415|         2|  1.14441e-05|  5.72205e-06|  0.00%|    return fig
   416|         0|            0|            0|  0.00%|
   417|         0|            0|            0|  0.00%|
   418|         2|  1.93119e-05|  9.65595e-06|  0.00%|def plot_geco_parameters(history_dict: dict,
   419|         0|            0|            0|  0.00%|                         params: dict,
   420|         0|            0|            0|  0.00%|                         train_or_test: str = "test",
   421|         0|            0|            0|  0.00%|                         experiment: Optional[neptune.experiments.Experiment] = None,
   422|         1|   8.4877e-05|   8.4877e-05|  0.00%|                         neptune_name: Optional[str] = None):
(call)|         2|  5.48363e-05|  2.74181e-05|  0.00%|# /opt/anaconda3/lib/python3.7/typing.py:248 inner
   423|         0|            0|            0|  0.00%|
   424|         2|  1.40667e-05|  7.03335e-06|  0.00%|    if train_or_test == "train":
   425|         1|  7.86781e-06|  7.86781e-06|  0.00%|        fg_fraction = history_dict["train_fg_fraction"]
   426|         1|  1.16825e-05|  1.16825e-05|  0.00%|        geco_sparsity = history_dict["train_geco_sparsity"]
   427|         1|  7.15256e-06|  7.15256e-06|  0.00%|        mse_av = history_dict["train_mse_tot"]
   428|         1|   6.4373e-06|   6.4373e-06|  0.00%|        geco_balance = history_dict["train_geco_balance"]
   429|         1|  7.86781e-06|  7.86781e-06|  0.00%|    elif train_or_test == "test":
   430|         1|  8.82149e-06|  8.82149e-06|  0.00%|        fg_fraction = history_dict["test_fg_fraction"]
   431|         1|  8.10623e-06|  8.10623e-06|  0.00%|        geco_sparsity = history_dict["test_geco_sparsity"]
   432|         1|  7.62939e-06|  7.62939e-06|  0.00%|        mse_av = history_dict["test_mse_tot"]
   433|         1|  7.62939e-06|  7.62939e-06|  0.00%|        geco_balance = history_dict["test_geco_balance"]
   434|         0|            0|            0|  0.00%|    else:
   435|         0|            0|            0|  0.00%|        raise Exception
   436|         0|            0|            0|  0.00%|
   437|         2|  1.38283e-05|  6.91414e-06|  0.00%|    fontsize = 20
   438|         2|  1.50204e-05|  7.51019e-06|  0.00%|    labelsize = 20
   439|         2|  5.22137e-05|  2.61068e-05|  0.00%|    fig = plt.figure(figsize=(20, 20))
(call)|         2|    0.0184705|   0.00923526|  0.01%|# /opt/anaconda3/lib/python3.7/site-packages/matplotlib/pyplot.py:427 figure
   440|         2|  7.24792e-05|  3.62396e-05|  0.00%|    ax1 = fig.add_subplot(211)
(call)|         2|     0.688059|      0.34403|  0.19%|# /opt/anaconda3/lib/python3.7/site-packages/matplotlib/figure.py:1259 add_subplot
   441|         2|  7.48634e-05|  3.74317e-05|  0.00%|    ax2 = fig.add_subplot(212)
(call)|         2|     0.719602|     0.359801|  0.20%|# /opt/anaconda3/lib/python3.7/site-packages/matplotlib/figure.py:1259 add_subplot
   442|         0|            0|            0|  0.00%|
   443|         2|  3.40939e-05|  1.70469e-05|  0.00%|    color = 'tab:red'
   444|         2|  6.29425e-05|  3.14713e-05|  0.00%|    ax1.set_xlabel('epochs', fontsize=fontsize)
(call)|         2|   0.00174904|  0.000874519|  0.00%|# /opt/anaconda3/lib/python3.7/site-packages/matplotlib/axes/_axes.py:224 set_xlabel
   445|         2|  4.31538e-05|  2.15769e-05|  0.00%|    ax1.set_ylabel('fg_fraction', fontsize=fontsize, color=color)
(call)|         2|   0.00162435|  0.000812173|  0.00%|# /opt/anaconda3/lib/python3.7/site-packages/matplotlib/axes/_axes.py:257 set_ylabel
   446|         2|  7.84397e-05|  3.92199e-05|  0.00%|    ax1.tick_params(axis='both', which='major', labelsize=labelsize)
(call)|         2|    0.0795043|    0.0397521|  0.02%|# /opt/anaconda3/lib/python3.7/site-packages/matplotlib/axes/_base.py:2884 tick_params
   447|         2|  7.70092e-05|  3.85046e-05|  0.00%|    ax1.plot(fg_fraction, '.--', color=color, label="n_object")
(call)|         2|     0.027096|     0.013548|  0.01%|# /opt/anaconda3/lib/python3.7/site-packages/matplotlib/axes/_axes.py:1414 plot
   448|         2|  2.28882e-05|  1.14441e-05|  0.00%|    ymin = min(params["GECO_loss"]['target_fg_fraction'])
   449|         2|  1.33514e-05|  6.67572e-06|  0.00%|    ymax = max(params["GECO_loss"]['target_fg_fraction'])
   450|         2|  8.72612e-05|  4.36306e-05|  0.00%|    ax1.plot(ymin * numpy.ones(len(fg_fraction)), '-', color='black', label="y_min")
(call)|         2|  0.000154734|  7.73668e-05|  0.00%|# /opt/anaconda3/lib/python3.7/site-packages/numpy/core/numeric.py:144 ones
(call)|         2|    0.0229082|    0.0114541|  0.01%|# /opt/anaconda3/lib/python3.7/site-packages/matplotlib/axes/_axes.py:1414 plot
   451|         2|  9.29832e-05|  4.64916e-05|  0.00%|    ax1.plot(ymax * numpy.ones(len(fg_fraction)), '-', color='black', label="y_max")
(call)|         2|  0.000133514|  6.67572e-05|  0.00%|# /opt/anaconda3/lib/python3.7/site-packages/numpy/core/numeric.py:144 ones
(call)|         2|    0.0223475|    0.0111737|  0.01%|# /opt/anaconda3/lib/python3.7/site-packages/matplotlib/axes/_axes.py:1414 plot
   452|         2|  4.50611e-05|  2.25306e-05|  0.00%|    ax1.tick_params(axis='y', labelcolor=color)
(call)|         2|    0.0272856|    0.0136428|  0.01%|# /opt/anaconda3/lib/python3.7/site-packages/matplotlib/axes/_base.py:2884 tick_params
   453|         2|  4.91142e-05|  2.45571e-05|  0.00%|    ax1.grid()
(call)|         2|    0.0534661|     0.026733|  0.01%|# /opt/anaconda3/lib/python3.7/site-packages/matplotlib/axes/_base.py:2727 grid
   454|         0|            0|            0|  0.00%|
   455|         2|  7.53403e-05|  3.76701e-05|  0.00%|    ax1b = ax1.twinx()  # instantiate a second axes that shares the same x-axis
(call)|         2|     0.870064|     0.435032|  0.24%|# /opt/anaconda3/lib/python3.7/site-packages/matplotlib/axes/_base.py:4382 twinx
   456|         2|  1.40667e-05|  7.03335e-06|  0.00%|    color = 'tab:green'
   457|         2|  6.19888e-05|  3.09944e-05|  0.00%|    ax1b.set_xlabel('epochs', fontsize=fontsize)
(call)|         2|   0.00163054|  0.000815272|  0.00%|# /opt/anaconda3/lib/python3.7/site-packages/matplotlib/axes/_axes.py:224 set_xlabel
   458|         2|  4.31538e-05|  2.15769e-05|  0.00%|    ax1b.set_ylabel('geco_sparsity', color=color, fontsize=fontsize)
(call)|         2|    0.0017252|  0.000862598|  0.00%|# /opt/anaconda3/lib/python3.7/site-packages/matplotlib/axes/_axes.py:257 set_ylabel
   459|         2|  5.53131e-05|  2.76566e-05|  0.00%|    ax1b.tick_params(axis='both', which='major', labelsize=labelsize)
(call)|         2|     0.056216|     0.028108|  0.02%|# /opt/anaconda3/lib/python3.7/site-packages/matplotlib/axes/_base.py:2884 tick_params
   460|         2|  9.10759e-05|  4.55379e-05|  0.00%|    plt.plot(geco_sparsity, '-', label="geco_sparsity", color=color)
(call)|         2|     0.026706|     0.013353|  0.01%|# /opt/anaconda3/lib/python3.7/site-packages/matplotlib/pyplot.py:2759 plot
   461|         2|  4.74453e-05|  2.37226e-05|  0.00%|    ax1b.tick_params(axis='y', labelcolor=color)
(call)|         2|    0.0276637|    0.0138319|  0.01%|# /opt/anaconda3/lib/python3.7/site-packages/matplotlib/axes/_base.py:2884 tick_params
   462|         2|   5.6982e-05|   2.8491e-05|  0.00%|    ax1b.grid()
(call)|         2|    0.0687861|    0.0343931|  0.02%|# /opt/anaconda3/lib/python3.7/site-packages/matplotlib/axes/_base.py:2727 grid
   463|         0|            0|            0|  0.00%|
   464|         0|            0|            0|  0.00%|    # ----------------
   465|         2|  3.21865e-05|  1.60933e-05|  0.00%|    color = 'tab:red'
   466|         2|   4.1008e-05|   2.0504e-05|  0.00%|    ax2.set_xlabel('epochs', fontsize=fontsize)
(call)|         2|   0.00155759|  0.000778794|  0.00%|# /opt/anaconda3/lib/python3.7/site-packages/matplotlib/axes/_axes.py:224 set_xlabel
   467|         2|  4.17233e-05|  2.08616e-05|  0.00%|    ax2.set_ylabel('mse av', fontsize=fontsize, color=color)
(call)|         2|   0.00156188|   0.00078094|  0.00%|# /opt/anaconda3/lib/python3.7/site-packages/matplotlib/axes/_axes.py:257 set_ylabel
   468|         2|  5.53131e-05|  2.76566e-05|  0.00%|    ax2.tick_params(axis='both', which='major', labelsize=labelsize)
(call)|         2|    0.0557837|    0.0278919|  0.02%|# /opt/anaconda3/lib/python3.7/site-packages/matplotlib/axes/_base.py:2884 tick_params
   469|         2|  5.96046e-05|  2.98023e-05|  0.00%|    ax2.plot(mse_av, '.--', color=color, label="mse av")
(call)|         2|    0.0266435|    0.0133218|  0.01%|# /opt/anaconda3/lib/python3.7/site-packages/matplotlib/axes/_axes.py:1414 plot
   470|         0|            0|            0|  0.00%|
   471|         2|  2.26498e-05|  1.13249e-05|  0.00%|    ymin = min(params["GECO_loss"]["target_mse"])
   472|         2|  1.33514e-05|  6.67572e-06|  0.00%|    ymax = max(params["GECO_loss"]["target_mse"])
   473|         2|  8.55923e-05|  4.27961e-05|  0.00%|    ax2.plot(ymin * numpy.ones(len(mse_av)), '-', color='black', label="y_min")
(call)|         2|  0.000190258|   9.5129e-05|  0.00%|# /opt/anaconda3/lib/python3.7/site-packages/numpy/core/numeric.py:144 ones
(call)|         2|    0.0237036|    0.0118518|  0.01%|# /opt/anaconda3/lib/python3.7/site-packages/matplotlib/axes/_axes.py:1414 plot
   474|         2|  7.96318e-05|  3.98159e-05|  0.00%|    ax2.plot(ymax * numpy.ones(len(mse_av)), '-', color='black', label="y_max")
(call)|         2|  0.000127554|   6.3777e-05|  0.00%|# /opt/anaconda3/lib/python3.7/site-packages/numpy/core/numeric.py:144 ones
(call)|         2|    0.0232522|    0.0116261|  0.01%|# /opt/anaconda3/lib/python3.7/site-packages/matplotlib/axes/_axes.py:1414 plot
   475|         2|  4.33922e-05|  2.16961e-05|  0.00%|    ax2.tick_params(axis='y', labelcolor=color)
(call)|         2|    0.0282941|     0.014147|  0.01%|# /opt/anaconda3/lib/python3.7/site-packages/matplotlib/axes/_base.py:2884 tick_params
   476|         0|            0|            0|  0.00%|
   477|         2|  4.74453e-05|  2.37226e-05|  0.00%|    ax2.grid()
(call)|         2|    0.0584037|    0.0292019|  0.02%|# /opt/anaconda3/lib/python3.7/site-packages/matplotlib/axes/_base.py:2727 grid
   478|         2|   8.4877e-05|  4.24385e-05|  0.00%|    ax2b = ax2.twinx()  # instantiate a second axes that shares the same x-axis
(call)|         2|     0.988159|      0.49408|  0.27%|# /opt/anaconda3/lib/python3.7/site-packages/matplotlib/axes/_base.py:4382 twinx
   479|         2|  3.43323e-05|  1.71661e-05|  0.00%|    color = 'tab:green'
   480|         2|  5.79357e-05|  2.89679e-05|  0.00%|    ax2b.set_xlabel('epochs', fontsize=fontsize)
(call)|         2|   0.00156403|  0.000782013|  0.00%|# /opt/anaconda3/lib/python3.7/site-packages/matplotlib/axes/_axes.py:224 set_xlabel
   481|         2|   5.8651e-05|  2.93255e-05|  0.00%|    ax2b.set_ylabel('geco_balance', fontsize=fontsize, color=color)
(call)|         2|   0.00170517|  0.000852585|  0.00%|# /opt/anaconda3/lib/python3.7/site-packages/matplotlib/axes/_axes.py:257 set_ylabel
   482|         2|  5.50747e-05|  2.75373e-05|  0.00%|    plt.plot(geco_balance, '-', label="geco_balance", color=color)
(call)|         2|    0.0262675|    0.0131338|  0.01%|# /opt/anaconda3/lib/python3.7/site-packages/matplotlib/pyplot.py:2759 plot
   483|         2|  6.79493e-05|  3.39746e-05|  0.00%|    ax2b.tick_params(axis='both', which='major', labelsize=labelsize)
(call)|         2|    0.0565817|    0.0282909|  0.02%|# /opt/anaconda3/lib/python3.7/site-packages/matplotlib/axes/_base.py:2884 tick_params
   484|         2|  0.000108242|   5.4121e-05|  0.00%|    ax2b.tick_params(axis='y', labelcolor=color)
(call)|         2|    0.0287316|    0.0143658|  0.01%|# /opt/anaconda3/lib/python3.7/site-packages/matplotlib/axes/_base.py:2884 tick_params
   485|         2|   6.8903e-05|  3.44515e-05|  0.00%|    ax2b.grid()
(call)|         2|    0.0779419|    0.0389709|  0.02%|# /opt/anaconda3/lib/python3.7/site-packages/matplotlib/axes/_base.py:2727 grid
   486|         0|            0|            0|  0.00%|
   487|         2|  8.22544e-05|  4.11272e-05|  0.00%|    fig.tight_layout()  # otherwise the right y-label is slightly clipped
(call)|         2|      4.87171|      2.43586|  1.33%|# /opt/anaconda3/lib/python3.7/site-packages/matplotlib/cbook/deprecation.py:347 wrapper
   488|         2|  2.00272e-05|  1.00136e-05|  0.00%|    if neptune_name is not None:
   489|         2|  9.72748e-05|  4.86374e-05|  0.00%|        log_img_only(name=neptune_name, fig=fig, experiment=experiment)
(call)|         2|      4.10482|      2.05241|  1.12%|# /home/jupyter/REPOS/spacetx-research/src/MODULES/utilities_neptune.py:8 log_img_only
   490|         2|  5.93662e-05|  2.96831e-05|  0.00%|    plt.close()
(call)|         2|    0.0016458|  0.000822902|  0.00%|# /opt/anaconda3/lib/python3.7/site-packages/matplotlib/pyplot.py:658 close
   491|         2|   1.3113e-05|  6.55651e-06|  0.00%|    return fig
   492|         0|            0|            0|  0.00%|
   493|         0|            0|            0|  0.00%|
   494|         2|  1.62125e-05|  8.10623e-06|  0.00%|def plot_all_from_dictionary(history_dict: dict,
   495|         0|            0|            0|  0.00%|                             params: dict,
   496|         0|            0|            0|  0.00%|                             test_frequency: int = 5,
   497|         0|            0|            0|  0.00%|                             train_or_test: str = "test",
   498|         0|            0|            0|  0.00%|                             experiment: Optional[neptune.experiments.Experiment] = None,
   499|         1|  4.62532e-05|  4.62532e-05|  0.00%|                             verbose: bool = False):
(call)|         1|  2.74181e-05|  2.74181e-05|  0.00%|# /opt/anaconda3/lib/python3.7/typing.py:248 inner
   500|         2|  1.28746e-05|   6.4373e-06|  0.00%|    if verbose:
   501|         2|  6.48499e-05|  3.24249e-05|  0.00%|        print("in plot_all_from_dictionary ->"+train_or_test)
(call)|         4|   0.00318718|  0.000796795|  0.00%|# /opt/anaconda3/lib/python3.7/site-packages/neptune/internal/streams/stdstream_uploader.py:30 write
   502|         0|            0|            0|  0.00%|
   503|         2|  5.67436e-05|  2.83718e-05|  0.00%|    plot_loss(history_dict, test_frequency=test_frequency, experiment=experiment, neptune_name="loss_history_"+train_or_test)
(call)|         2|      41.5489|      20.7744| 11.30%|# /home/jupyter/REPOS/spacetx-research/src/MODULES/utilities_visualization.py:229 plot_loss
   504|         2|  4.86374e-05|  2.43187e-05|  0.00%|    plot_kl(history_dict, train_or_test=train_or_test, experiment=experiment, neptune_name="kl_history_"+train_or_test)
(call)|         2|      32.0983|      16.0491|  8.73%|# /home/jupyter/REPOS/spacetx-research/src/MODULES/utilities_visualization.py:254 plot_kl
   505|         2|  5.17368e-05|  2.58684e-05|  0.00%|    plot_sparsity(history_dict, train_or_test=train_or_test, experiment=experiment, neptune_name="sparsity_history_"+train_or_test)
(call)|         2|      32.1652|      16.0826|  8.75%|# /home/jupyter/REPOS/spacetx-research/src/MODULES/utilities_visualization.py:285 plot_sparsity
   506|         2|   8.2016e-05|   4.1008e-05|  0.00%|    plot_loss_term(history_dict, train_or_test=train_or_test, experiment=experiment, neptune_name="loss_terms_"+train_or_test)
(call)|         2|      34.6152|      17.3076|  9.41%|# /home/jupyter/REPOS/spacetx-research/src/MODULES/utilities_visualization.py:316 plot_loss_term
   507|         2|  5.45979e-05|  2.72989e-05|  0.00%|    plot_trajectory(history_dict, train_or_test=train_or_test, experiment=experiment, neptune_name="trajectory_"+train_or_test)
(call)|         2|      49.5502|      24.7751| 13.48%|# /home/jupyter/REPOS/spacetx-research/src/MODULES/utilities_visualization.py:358 plot_trajectory
   508|         2|  1.19209e-05|  5.96046e-06|  0.00%|    plot_geco_parameters(history_dict, params, train_or_test=train_or_test, experiment=experiment,
   509|         2|  6.03199e-05|    3.016e-05|  0.00%|            neptune_name="geco_params_trajectory_"+train_or_test)
(call)|         2|      13.0966|      6.54828|  3.56%|# /home/jupyter/REPOS/spacetx-research/src/MODULES/utilities_visualization.py:418 plot_geco_parameters
   510|         0|            0|            0|  0.00%|
   511|         2|  1.04904e-05|  5.24521e-06|  0.00%|    if verbose:
   512|         2|  6.41346e-05|  3.20673e-05|  0.00%|        print("leaving plot_all_from_dictionary ->"+train_or_test)
(call)|         4|   0.00342488|  0.000856221|  0.00%|# /opt/anaconda3/lib/python3.7/site-packages/neptune/internal/streams/stdstream_uploader.py:30 write
   513|         0|            0|            0|  0.00%|
   514|         0|            0|            0|  0.00%|
   515|         2|  1.88351e-05|  9.41753e-06|  0.00%|def plot_reconstruction_and_inference(output: Output,
   516|         0|            0|            0|  0.00%|                                      epoch: int,
   517|         0|            0|            0|  0.00%|                                      prefix: str = "",
   518|         0|            0|            0|  0.00%|                                      postfix: str = "",
   519|         1|  1.93119e-05|  1.93119e-05|  0.00%|                                      verbose: bool = False):
   520|         2|  1.21593e-05|  6.07967e-06|  0.00%|    if verbose:
   521|         0|            0|            0|  0.00%|        print("in plot_reconstruction_and_inference")
   522|         0|            0|            0|  0.00%|
   523|         2|  4.12464e-05|  2.06232e-05|  0.00%|    _ = show_batch(output.imgs[:8],
   524|         2|  1.28746e-05|   6.4373e-06|  0.00%|                   n_col=4,
   525|         2|  1.04904e-05|  5.24521e-06|  0.00%|                   n_padding=4,
   526|         2|  2.55108e-05|  1.27554e-05|  0.00%|                   title='imgs, epoch= {0:6d}'.format(epoch),
   527|         2|  9.39369e-05|  4.69685e-05|  0.00%|                   neptune_name=prefix+"imgs"+postfix)
(call)|         2|      4.14866|      2.07433|  1.13%|# /home/jupyter/REPOS/spacetx-research/src/MODULES/utilities_visualization.py:166 show_batch
   528|         2|  0.000198364|  9.91821e-05|  0.00%|    _ = show_batch(output.inference.p_map[:8],
   529|         2|  1.81198e-05|  9.05991e-06|  0.00%|                   n_col=4,
   530|         2|  1.00136e-05|  5.00679e-06|  0.00%|                   n_padding=4,
   531|         2|   2.6226e-05|   1.3113e-05|  0.00%|                   title='p_map, epoch= {0:6d}'.format(epoch),
   532|         2|  1.00136e-05|  5.00679e-06|  0.00%|                   normalize_range=None,
   533|         2|  8.03471e-05|  4.01735e-05|  0.00%|                   neptune_name=prefix+"p_map"+postfix)
(call)|         2|      3.85869|      1.92934|  1.05%|# /home/jupyter/REPOS/spacetx-research/src/MODULES/utilities_visualization.py:166 show_batch
   534|         2|  0.000146627|  7.33137e-05|  0.00%|    _ = show_batch(output.inference.big_bg[:8],
   535|         2|   1.4782e-05|  7.39098e-06|  0.00%|                   n_col=4,
   536|         2|  9.05991e-06|  4.52995e-06|  0.00%|                   n_padding=4,
   537|         2|  2.52724e-05|  1.26362e-05|  0.00%|                   title='background, epoch= {0:6d}'.format(epoch),
   538|         2|  8.58307e-05|  4.29153e-05|  0.00%|                   neptune_name=prefix+"bg"+postfix)
(call)|         2|      4.68516|      2.34258|  1.27%|# /home/jupyter/REPOS/spacetx-research/src/MODULES/utilities_visualization.py:166 show_batch
   539|         0|            0|            0|  0.00%|
   540|         2|  1.74046e-05|  8.70228e-06|  0.00%|    if verbose:
   541|         0|            0|            0|  0.00%|        print("leaving plot_reconstruction_and_inference")
   542|         0|            0|            0|  0.00%|
   543|         0|            0|            0|  0.00%|
   544|         1|  1.09673e-05|  1.09673e-05|  0.00%|def plot_segmentation(segmentation: Segmentation,
   545|         0|            0|            0|  0.00%|                      epoch: Union[int, str] = "",
   546|         0|            0|            0|  0.00%|                      prefix: str = "",
   547|         0|            0|            0|  0.00%|                      postfix: str = "",
   548|         1|  5.48363e-05|  5.48363e-05|  0.00%|                      verbose: bool = False):
(call)|         1|  0.000756264|  0.000756264|  0.00%|# /opt/anaconda3/lib/python3.7/typing.py:248 inner
   549|         1|  7.39098e-06|  7.39098e-06|  0.00%|    if verbose:
   550|         0|            0|            0|  0.00%|        print("in plot_segmentation")
   551|         0|            0|            0|  0.00%|
   552|         1|  6.19888e-06|  6.19888e-06|  0.00%|    if isinstance(epoch, int):
   553|         1|   1.4782e-05|   1.4782e-05|  0.00%|        title_postfix = 'epoch= {0:6d}'.format(epoch)
   554|         0|            0|            0|  0.00%|    elif isinstance(epoch, str):
   555|         0|            0|            0|  0.00%|        title_postfix = epoch
   556|         0|            0|            0|  0.00%|    else:
   557|         0|            0|            0|  0.00%|        raise Exception
   558|         0|            0|            0|  0.00%|
   559|         1|  7.15256e-06|  7.15256e-06|  0.00%|    _ = show_batch(segmentation.integer_mask,
   560|         1|  4.76837e-06|  4.76837e-06|  0.00%|                   n_padding=4,
   561|         1|  5.72205e-06|  5.72205e-06|  0.00%|                   figsize=(12, 12),
   562|         1|  5.96046e-06|  5.96046e-06|  0.00%|                   title='integer_mask, '+title_postfix,
   563|         1|  3.71933e-05|  3.71933e-05|  0.00%|                   neptune_name=prefix+"integer_mask"+postfix)
(call)|         1|      2.19913|      2.19913|  0.60%|# /home/jupyter/REPOS/spacetx-research/src/MODULES/utilities_visualization.py:166 show_batch
   564|         1|  1.21593e-05|  1.21593e-05|  0.00%|    _ = show_batch(segmentation.fg_prob,
   565|         1|  6.19888e-06|  6.19888e-06|  0.00%|                   n_padding=4,
   566|         1|  5.00679e-06|  5.00679e-06|  0.00%|                   figsize=(12, 12),
   567|         1|  5.00679e-06|  5.00679e-06|  0.00%|                   title='fg_prob, '+title_postfix,
   568|         1|   3.6478e-05|   3.6478e-05|  0.00%|                   neptune_name=prefix+"fg_prob"+postfix)
(call)|         1|       2.1865|       2.1865|  0.59%|# /home/jupyter/REPOS/spacetx-research/src/MODULES/utilities_visualization.py:166 show_batch
   569|         0|            0|            0|  0.00%|
   570|         1|  1.07288e-05|  1.07288e-05|  0.00%|    if verbose:
   571|         0|            0|            0|  0.00%|        print("leaving plot_segmentation")
   572|         0|            0|            0|  0.00%|
File: <__array_function__ internals>_51
File duration: 0.224459s (0.06%)
Line #|      Hits|         Time| Time per hit|      %|Source code
------+----------+-------------+-------------+-------+-----------
     1|         0|            0|            0|  0.00%|
     2|      7482|    0.0221429|  2.95949e-06|  0.01%|
(call)|         1|  1.04904e-05|  1.04904e-05|  0.00%|# /opt/anaconda3/lib/python3.7/functools.py:67 wraps
(call)|         1|  8.01086e-05|  8.01086e-05|  0.00%|# /opt/anaconda3/lib/python3.7/functools.py:37 update_wrapper
